TimeShort,TimeLong,Temp
-10.0,-10.0,1.92
-9.45242984257358,-10.0,2.64
-8.904859685147159,-10.0,2.712
-8.35728952772074,-10.0,2.2800000000000002
-7.809719370294319,-10.0,2.6879999999999997
-7.262149212867898,-10.0,2.868
-6.714579055441479,-10.0,2.1239999999999997
-6.167008898015059,-10.0,2.784
-5.619438740588638,-10.0,2.7239999999999998
-5.0718685831622174,-10.0,3.4560000000000004
-4.524298425735798,-10.0,3.132
-3.976728268309378,-10.0,2.94
-3.429158110882957,-10.0,3.984
-2.8815879534565365,-10.0,2.8920000000000003
-2.3340177960301167,-10.0,3.4799999999999995
-1.786447638603697,-10.0,3.9959999999999996
-1.2388774811772763,-10.0,3.6719999999999997
-0.6913073237508556,-10.0,3.42
-0.1437371663244349,-10.0,3.6239999999999997
0.403832991101984,-10.0,3.684
0.9514031485284047,-10.0,4.9079999999999995
1.4989733059548254,-10.0,3.9000000000000004
2.0465434633812443,-10.0,4.164000000000001
2.594113620807665,-10.0,3.7800000000000002
3.1416837782340856,-10.0,4.524
3.6892539356605063,-10.0,3.588
4.236824093086927,-10.0,3.6239999999999997
4.784394250513346,-10.0,3.6239999999999997
5.331964407939767,-10.0,2.94
5.879534565366187,-10.0,3.06
6.427104722792606,-10.0,2.7720000000000002
6.974674880219027,-10.0,2.232
7.5222450376454475,-10.0,3.048
8.069815195071868,-10.0,2.1239999999999997
8.617385352498289,-10.0,2.076
9.16495550992471,-10.0,1.4760000000000002
9.71252566735113,-10.0,1.98
-9.739904175222451,-9.411764705882353,2.064
-9.19233401779603,-9.411764705882353,2.0039999999999996
-8.64476386036961,-9.411764705882353,1.4760000000000002
-8.097193702943189,-9.411764705882353,1.4160000000000001
-7.549623545516769,-9.411764705882353,2.184
-7.002053388090349,-9.411764705882353,2.6279999999999997
-6.454483230663929,-9.411764705882353,2.784
-5.906913073237509,-9.411764705882353,2.508
-5.359342915811088,-9.411764705882353,2.7600000000000002
-4.811772758384668,-9.411764705882353,2.328
-4.264202600958248,-9.411764705882353,2.46
-3.716632443531828,-9.411764705882353,2.9520000000000004
-3.169062286105407,-9.411764705882353,2.4960000000000004
-2.6214921286789874,-9.411764705882353,2.5920000000000005
-2.0739219712525667,-9.411764705882353,3.168
-1.526351813826146,-9.411764705882353,2.904
-0.9787816563997271,-9.411764705882353,2.7960000000000003
-0.43121149897330646,-9.411764705882353,3.444
0.11635865845311599,-9.411764705882353,4.344
0.6639288158795349,-9.411764705882353,3.5999999999999996
1.2114989733059556,-9.411764705882353,3.5759999999999996
1.7590691307323763,-9.411764705882353,4.055999999999999
2.306639288158795,-9.411764705882353,4.128
2.854209445585216,-9.411764705882353,3.9000000000000004
3.4017796030116365,-9.411764705882353,4.128
3.949349760438057,-9.411764705882353,3.9959999999999996
4.496919917864478,-9.411764705882353,3.516
5.044490075290897,-9.411764705882353,3.2879999999999994
5.5920602327173174,-9.411764705882353,3.024
6.139630390143736,-9.411764705882353,2.328
6.687200547570157,-9.411764705882353,2.7479999999999998
7.234770704996578,-9.411764705882353,2.3760000000000003
7.782340862422998,-9.411764705882353,2.328
8.329911019849419,-9.411764705882353,2.1239999999999997
8.87748117727584,-9.411764705882353,1.02
9.42505133470226,-9.411764705882353,2.7600000000000002
9.972621492128681,-9.411764705882353,2.412
-9.4798083504449,-8.823529411764707,1.584
-8.932238193018481,-8.823529411764707,1.392
-8.38466803559206,-8.823529411764707,1.356
-7.83709787816564,-8.823529411764707,2.232
-7.289527720739219,-8.823529411764707,1.7879999999999998
-6.741957563312799,-8.823529411764707,2.364
-6.1943874058863795,-8.823529411764707,2.436
-5.646817248459959,-8.823529411764707,2.6279999999999997
-5.099247091033538,-8.823529411764707,2.268
-4.551676933607118,-8.823529411764707,3.108
-4.0041067761806985,-8.823529411764707,3.2520000000000002
-3.456536618754278,-8.823529411764707,2.868
-2.908966461327857,-8.823529411764707,2.928
-2.3613963039014374,-8.823529411764707,4.224
-1.8138261464750176,-8.823529411764707,3.4079999999999995
-1.266255989048597,-8.823529411764707,3.9359999999999995
-0.7186858316221763,-8.823529411764707,3.132
-0.17111567419575735,-8.823529411764707,4.644
0.37645448323066333,-8.823529411764707,3.4920000000000004
0.924024640657084,-8.823529411764707,3.864
1.4715947980835047,-8.823529411764707,4.176
2.0191649555099254,-8.823529411764707,3.9479999999999995
2.5667351129363443,-8.823529411764707,3.5039999999999996
3.114305270362765,-8.823529411764707,3.564
3.6618754277891856,-8.823529411764707,3.216
4.2094455852156045,-8.823529411764707,3.732
4.757015742642025,-8.823529411764707,3.84
5.304585900068446,-8.823529411764707,2.664
5.852156057494867,-8.823529411764707,2.328
6.399726214921287,-8.823529411764707,2.3520000000000003
6.947296372347708,-8.823529411764707,3.096
7.494866529774129,-8.823529411764707,2.1479999999999997
8.042436687200546,-8.823529411764707,2.316
8.590006844626966,-8.823529411764707,2.292
9.137577002053387,-8.823529411764707,2.388
9.685147159479808,-8.823529411764707,1.7399999999999998
-9.767282683093772,-8.235294117647058,2.652
-9.219712525667351,-8.235294117647058,2.7720000000000002
-8.67214236824093,-8.235294117647058,1.98
-8.12457221081451,-8.235294117647058,1.8719999999999999
-7.577002053388091,-8.235294117647058,1.572
-7.02943189596167,-8.235294117647058,2.2439999999999998
-6.48186173853525,-8.235294117647058,2.3760000000000003
-5.9342915811088295,-8.235294117647058,2.604
-5.38672142368241,-8.235294117647058,2.2439999999999998
-4.839151266255989,-8.235294117647058,2.7239999999999998
-4.291581108829568,-8.235294117647058,2.8560000000000003
-3.7440109514031485,-8.235294117647058,2.808
-3.196440793976728,-8.235294117647058,2.964
-2.648870636550308,-8.235294117647058,2.916
-2.1013004791238874,-8.235294117647058,3.3120000000000003
-1.5537303216974667,-8.235294117647058,3.54
-1.0061601642710478,-8.235294117647058,3.168
-0.45859000684462714,-8.235294117647058,3.6719999999999997
0.08898015058179176,-8.235294117647058,4.356
0.6365503080082142,-8.235294117647058,3.8759999999999994
1.184120465434635,-8.235294117647058,3.3600000000000003
1.7316906228610556,-8.235294117647058,3.684
2.2792607802874763,-8.235294117647058,3.6239999999999997
2.826830937713895,-8.235294117647058,3.168
3.374401095140316,-8.235294117647058,3.588
3.9219712525667365,-8.235294117647058,3.036
4.469541409993155,-8.235294117647058,3.3360000000000003
5.017111567419576,-8.235294117647058,2.904
5.564681724845997,-8.235294117647058,3.024
6.1122518822724174,-8.235294117647058,2.52
6.659822039698838,-8.235294117647058,2.064
7.207392197125259,-8.235294117647058,2.412
7.7549623545516795,-8.235294117647058,1.392
8.302532511978097,-8.235294117647058,2.5920000000000005
8.850102669404517,-8.235294117647058,1.9679999999999997
9.397672826830938,-8.235294117647058,1.944
9.945242984257359,-8.235294117647058,1.9679999999999997
-9.507186858316222,-7.647058823529411,2.1959999999999997
-8.959616700889802,-7.647058823529411,2.436
-8.412046543463381,-7.647058823529411,2.3040000000000003
-7.86447638603696,-7.647058823529411,2.2439999999999998
-7.316906228610541,-7.647058823529411,2.016
-6.769336071184121,-7.647058823529411,2.232
-6.2217659137577,-7.647058823529411,2.2800000000000002
-5.67419575633128,-7.647058823529411,2.328
-5.12662559890486,-7.647058823529411,2.6279999999999997
-4.579055441478439,-7.647058823529411,2.412
-4.031485284052019,-7.647058823529411,2.544
-3.4839151266255985,-7.647058823529411,3.5039999999999996
-2.936344969199178,-7.647058823529411,3.324
-2.388774811772758,-7.647058823529411,3.036
-1.8412046543463383,-7.647058823529411,3.24
-1.2936344969199176,-7.647058823529411,3.072
-0.7460643394934969,-7.647058823529411,3.588
-0.19849418206707625,-7.647058823529411,3.636
0.34907597535934265,-7.647058823529411,4.0920000000000005
0.8966461327857633,-7.647058823529411,4.14
1.444216290212184,-7.647058823529411,4.176
1.991786447638603,-7.647058823529411,3.864
2.5393566050650236,-7.647058823529411,3.564
3.0869267624914443,-7.647058823529411,3.5039999999999996
3.634496919917865,-7.647058823529411,3.2879999999999994
4.182067077344286,-7.647058823529411,2.8920000000000003
4.7296372347707045,-7.647058823529411,3.3839999999999995
5.277207392197125,-7.647058823529411,3.192
5.824777549623546,-7.647058823529411,2.544
6.372347707049965,-7.647058823529411,2.664
6.9199178644763855,-7.647058823529411,2.784
7.467488021902806,-7.647058823529411,2.484
8.015058179329227,-7.647058823529411,2.6879999999999997
8.562628336755647,-7.647058823529411,2.484
9.110198494182068,-7.647058823529411,2.436
9.657768651608485,-7.647058823529411,2.616
-9.794661190965092,-7.0588235294117645,1.8359999999999999
-9.247091033538672,-7.0588235294117645,2.532
-8.699520876112253,-7.0588235294117645,2.616
-8.151950718685832,-7.0588235294117645,2.676
-7.604380561259411,-7.0588235294117645,2.712
-7.056810403832991,-7.0588235294117645,2.172
-6.509240246406571,-7.0588235294117645,2.052
-5.96167008898015,-7.0588235294117645,2.46
-5.41409993155373,-7.0588235294117645,2.616
-4.866529774127311,-7.0588235294117645,3.072
-4.318959616700891,-7.0588235294117645,2.988
-3.7713894592744692,-7.0588235294117645,3.516
-3.2238193018480485,-7.0588235294117645,4.332
-2.6762491444216288,-7.0588235294117645,3.144
-2.128678986995208,-7.0588235294117645,3.444
-1.5811088295687874,-7.0588235294117645,3.072
-1.0335386721423685,-7.0588235294117645,3.156
-0.4859685147159478,-7.0588235294117645,3.12
0.06160164271047108,-7.0588235294117645,3.7439999999999998
0.6091718001368918,-7.0588235294117645,4.007999999999999
1.1567419575633124,-7.0588235294117645,4.536
1.7043121149897331,-7.0588235294117645,5.016
2.251882272416152,-7.0588235294117645,4.068
2.7994524298425727,-7.0588235294117645,3.8280000000000003
3.3470225872689934,-7.0588235294117645,3.4799999999999995
3.8945927446954123,-7.0588235294117645,3.2879999999999994
4.442162902121833,-7.0588235294117645,3.564
4.989733059548254,-7.0588235294117645,3.444
5.537303216974674,-7.0588235294117645,3.4560000000000004
6.084873374401095,-7.0588235294117645,3.132
6.632443531827516,-7.0588235294117645,3.0
7.180013689253933,-7.0588235294117645,3.012
7.727583846680357,-7.0588235294117645,2.4000000000000004
8.275154004106778,-7.0588235294117645,2.532
8.822724161533198,-7.0588235294117645,1.7039999999999997
9.370294318959619,-7.0588235294117645,2.664
9.917864476386036,-7.0588235294117645,1.5
-9.534565366187543,-6.470588235294118,2.4720000000000004
-8.986995208761122,-6.470588235294118,1.8239999999999998
-8.439425051334702,-6.470588235294118,1.452
-7.891854893908282,-6.470588235294118,2.0279999999999996
-7.344284736481862,-6.470588235294118,1.6439999999999997
-6.7967145790554415,-6.470588235294118,2.436
-6.249144421629021,-6.470588235294118,2.508
-5.701574264202601,-6.470588235294118,2.1239999999999997
-5.15400410677618,-6.470588235294118,2.208
-4.606433949349761,-6.470588235294118,3.072
-4.058863791923341,-6.470588235294118,3.012
-3.51129363449692,-6.470588235294118,2.868
-2.9637234770705003,-6.470588235294118,2.448
-2.4161533196440796,-6.470588235294118,2.6279999999999997
-1.868583162217659,-6.470588235294118,3.3839999999999995
-1.32101300479124,-6.470588235294118,3.66
-0.7734428473648194,-6.470588235294118,3.6959999999999997
-0.2258726899383987,-6.470588235294118,3.42
0.32169746748802197,-6.470588235294118,3.6239999999999997
0.8692676249144426,-6.470588235294118,4.3919999999999995
1.4168377823408633,-6.470588235294118,3.6719999999999997
1.964407939767284,-6.470588235294118,3.9479999999999995
2.511978097193703,-6.470588235294118,4.476
3.0595482546201236,-6.470588235294118,3.4920000000000004
3.6071184120465443,-6.470588235294118,3.6959999999999997
4.154688569472963,-6.470588235294118,3.792
4.702258726899384,-6.470588235294118,3.168
5.2498288843258045,-6.470588235294118,2.9520000000000004
5.797399041752225,-6.470588235294118,2.976
6.344969199178646,-6.470588235294118,2.928
6.892539356605067,-6.470588235294118,3.0
7.440109514031484,-6.470588235294118,2.424
7.987679671457904,-6.470588235294118,2.232
8.535249828884325,-6.470588235294118,1.884
9.082819986310746,-6.470588235294118,2.268
9.630390143737166,-6.470588235294118,1.6919999999999997
-9.822039698836413,-5.882352941176471,1.4280000000000002
-9.274469541409992,-5.882352941176471,2.136
-8.726899383983573,-5.882352941176471,2.16
-8.179329226557153,-5.882352941176471,2.292
-7.631759069130732,-5.882352941176471,2.184
-7.084188911704312,-5.882352941176471,2.6279999999999997
-6.536618754277892,-5.882352941176471,2.616
-5.989048596851472,-5.882352941176471,3.2520000000000002
-5.441478439425051,-5.882352941176471,2.664
-4.893908281998631,-5.882352941176471,2.784
-4.3463381245722115,-5.882352941176471,2.964
-3.798767967145791,-5.882352941176471,2.988
-3.25119780971937,-5.882352941176471,3.4320000000000004
-2.7036276522929503,-5.882352941176471,3.444
-2.1560574948665305,-5.882352941176471,2.9520000000000004
-1.6084873374401099,-5.882352941176471,3.612
-1.0609171800136892,-5.882352941176471,3.54
-0.5133470225872685,-5.882352941176471,3.516
0.034223134839150404,-5.882352941176471,3.156
0.5817932922655711,-5.882352941176471,3.9720000000000004
1.1293634496919918,-5.882352941176471,4.452
1.6769336071184107,-5.882352941176471,3.864
2.2245037645448313,-5.882352941176471,4.656
2.772073921971252,-5.882352941176471,4.356
3.3196440793976727,-5.882352941176471,3.7560000000000002
3.8672142368240934,-5.882352941176471,3.5279999999999996
4.414784394250512,-5.882352941176471,3.3839999999999995
4.962354551676933,-5.882352941176471,4.0200000000000005
5.509924709103354,-5.882352941176471,2.544
6.0574948665297725,-5.882352941176471,2.6879999999999997
6.605065023956193,-5.882352941176471,2.652
7.152635181382614,-5.882352941176471,2.6879999999999997
7.700205338809035,-5.882352941176471,2.532
8.247775496235455,-5.882352941176471,2.16
8.795345653661876,-5.882352941176471,2.808
9.342915811088297,-5.882352941176471,2.232
9.890485968514714,-5.882352941176471,2.4960000000000004
-9.561943874058864,-5.294117647058823,2.9520000000000004
-9.014373716632443,-5.294117647058823,1.896
-8.466803559206024,-5.294117647058823,1.62
-7.919233401779603,-5.294117647058823,2.604
-7.371663244353183,-5.294117647058823,2.484
-6.824093086926762,-5.294117647058823,2.1479999999999997
-6.276522929500342,-5.294117647058823,2.268
-5.728952772073922,-5.294117647058823,2.7479999999999998
-5.181382614647502,-5.294117647058823,2.94
-4.633812457221081,-5.294117647058823,2.136
-4.0862422997946615,-5.294117647058823,2.676
-3.538672142368241,-5.294117647058823,3.084
-2.991101984941821,-5.294117647058823,3.66
-2.4435318275154003,-5.294117647058823,3.9479999999999995
-1.8959616700889796,-5.294117647058823,3.468
-1.3483915126625607,-5.294117647058823,3.2640000000000002
-0.8008213552361401,-5.294117647058823,3.42
-0.2532511978097194,-5.294117647058823,3.7199999999999998
0.2943189596167013,-5.294117647058823,3.96
0.841889117043122,-5.294117647058823,3.6239999999999997
1.3894592744695426,-5.294117647058823,3.7800000000000002
1.9370294318959616,-5.294117647058823,4.3919999999999995
2.4845995893223822,-5.294117647058823,3.8280000000000003
3.032169746748803,-5.294117647058823,3.6239999999999997
3.5797399041752236,-5.294117647058823,3.708
4.127310061601644,-5.294117647058823,3.2640000000000002
4.674880219028063,-5.294117647058823,3.588
5.222450376454484,-5.294117647058823,2.544
5.7700205338809045,-5.294117647058823,3.2279999999999998
6.317590691307323,-5.294117647058823,2.808
6.865160848733744,-5.294117647058823,2.568
7.412731006160165,-5.294117647058823,2.2199999999999998
7.9603011635865855,-5.294117647058823,2.208
8.507871321013006,-5.294117647058823,1.8599999999999999
9.055441478439427,-5.294117647058823,2.7
9.603011635865847,-5.294117647058823,2.64
-9.849418206707734,-4.705882352941177,2.7479999999999998
-9.301848049281315,-4.705882352941177,2.364
-8.754277891854894,-4.705882352941177,2.736
-8.206707734428473,-4.705882352941177,2.448
-7.6591375770020536,-4.705882352941177,2.052
-7.111567419575633,-4.705882352941177,2.088
-6.563997262149213,-4.705882352941177,1.884
-6.016427104722792,-4.705882352941177,2.88
-5.468856947296372,-4.705882352941177,2.436
-4.921286789869952,-4.705882352941177,3.216
-4.373716632443532,-4.705882352941177,2.16
-3.8261464750171115,-4.705882352941177,3.084
-3.278576317590691,-4.705882352941177,3.2640000000000002
-2.731006160164271,-4.705882352941177,3.2640000000000002
-2.183436002737851,-4.705882352941177,3.3839999999999995
-1.6358658453114305,-4.705882352941177,3.3720000000000003
-1.0882956878850099,-4.705882352941177,3.708
-0.540725530458591,-4.705882352941177,3.6479999999999997
0.006844626967829726,-4.705882352941177,3.9000000000000004
0.5544147843942504,-4.705882352941177,4.176
1.101984941820671,-4.705882352941177,4.32
1.6495550992470918,-4.705882352941177,4.86
2.1971252566735107,-4.705882352941177,3.5520000000000005
2.7446954140999313,-4.705882352941177,3.3720000000000003
3.292265571526352,-4.705882352941177,4.104
3.839835728952771,-4.705882352941177,4.548
4.387405886379192,-4.705882352941177,3.4920000000000004
4.934976043805612,-4.705882352941177,3.06
5.482546201232033,-4.705882352941177,3.048
6.030116358658454,-4.705882352941177,2.8560000000000003
6.577686516084874,-4.705882352941177,3.108
7.125256673511295,-4.705882352941177,2.388
7.672826830937712,-4.705882352941177,1.98
8.220396988364133,-4.705882352941177,2.64
8.767967145790553,-4.705882352941177,2.604
9.315537303216974,-4.705882352941177,1.512
9.863107460643395,-4.705882352941177,2.064
-9.589322381930184,-4.117647058823529,1.92
-9.041752224503764,-4.117647058823529,2.076
-8.494182067077345,-4.117647058823529,2.7720000000000002
-7.946611909650924,-4.117647058823529,2.808
-7.3990417522245036,-4.117647058823529,2.4960000000000004
-6.851471594798084,-4.117647058823529,2.412
-6.303901437371664,-4.117647058823529,3.036
-5.756331279945243,-4.117647058823529,2.7479999999999998
-5.208761122518823,-4.117647058823529,1.992
-4.661190965092402,-4.117647058823529,3.156
-4.113620807665982,-4.117647058823529,2.532
-3.5660506502395615,-4.117647058823529,2.88
-3.0184804928131417,-4.117647058823529,3.192
-2.470910335386721,-4.117647058823529,3.024
-1.9233401779603003,-4.117647058823529,3.012
-1.3757700205338814,-4.117647058823529,3.588
-0.8281998631074607,-4.117647058823529,4.212000000000001
-0.28062970568104006,-4.117647058823529,3.816
0.26694045174537884,-4.117647058823529,3.3720000000000003
0.8145106091717995,-4.117647058823529,3.8759999999999994
1.3620807665982184,-4.117647058823529,4.0920000000000005
1.9096509240246426,-4.117647058823529,4.104
2.4572210814510616,-4.117647058823529,3.8280000000000003
3.0047912388774822,-4.117647058823529,3.516
3.552361396303903,-4.117647058823529,3.2879999999999994
4.099931553730322,-4.117647058823529,3.2760000000000002
4.6475017111567425,-4.117647058823529,3.3600000000000003
5.195071868583163,-4.117647058823529,2.988
5.742642026009584,-4.117647058823529,2.904
6.2902121834360045,-4.117647058823529,2.928
6.837782340862425,-4.117647058823529,2.424
7.385352498288846,-4.117647058823529,2.328
7.932922655715263,-4.117647058823529,2.46
8.480492813141684,-4.117647058823529,2.8320000000000003
9.028062970568104,-4.117647058823529,2.064
9.575633127994525,-4.117647058823529,1.944
-9.876796714579056,-3.5294117647058822,2.412
-9.329226557152635,-3.5294117647058822,1.992
-8.781656399726215,-3.5294117647058822,2.652
-8.234086242299794,-3.5294117647058822,2.184
-7.686516084873374,-3.5294117647058822,2.616
-7.138945927446954,-3.5294117647058822,2.52
-6.591375770020534,-3.5294117647058822,1.7639999999999998
-6.043805612594113,-3.5294117647058822,2.544
-5.496235455167693,-3.5294117647058822,2.112
-4.948665297741273,-3.5294117647058822,2.7600000000000002
-4.401095140314853,-3.5294117647058822,2.4000000000000004
-3.853524982888432,-3.5294117647058822,2.904
-3.3059548254620115,-3.5294117647058822,2.988
-2.7583846680355917,-3.5294117647058822,4.212000000000001
